County,Year,ST,AGEP,FER,GCL,HINS1,JWMNP,JWRIP,JWTR,LANX,MAR,SCH,SCHG,SCHL,WAGP,WKHP,DIS,ESR,OC
Napa County,2014,6,75,,2.0,1,,,,2.0,1,1.0,,16.0,0.0,,2,6.0,0
Napa County,2012,6,66,,2.0,1,,,,2.0,1,1.0,,16.0,2900.0,20.0,2,3.0,0
Napa County,2014,6,28,2.0,,1,30.0,1.0,1.0,1.0,1,1.0,,16.0,32000.0,40.0,2,1.0,0
Napa County,2013,6,80,,2.0,1,,,,2.0,1,1.0,,21.0,0.0,,2,6.0,0
Alameda County,2013,6,70,,2.0,1,,,,2.0,1,1.0,,22.0,0.0,,1,6.0,0
Alameda County,2012,6,7,,,1,,,,2.0,5,2.0,3.0,4.0,,,2,,1
Alameda County,2014,6,10,,,1,,,,1.0,5,2.0,7.0,8.0,,,1,,1
Alameda County,2013,6,20,2.0,,1,45.0,,2.0,1.0,5,2.0,15.0,19.0,8000.0,20.0,2,1.0,0
Alameda County,2014,6,94,,2.0,2,,,,1.0,1,1.0,,21.0,0.0,,2,6.0,0
Alameda County,2014,6,47,2.0,2.0,1,20.0,1.0,1.0,2.0,1,1.0,,21.0,0.0,18.0,2,1.0,0
Alameda County,2012,6,56,,2.0,1,,,,2.0,1,1.0,,21.0,3500.0,55.0,1,3.0,0
Alameda County,2016,6,34,,2.0,1,60.0,,2.0,2.0,1,1.0,,22.0,185000.0,50.0,2,1.0,0
Alameda County,2016,6,52,,2.0,1,35.0,,4.0,2.0,1,1.0,,22.0,130000.0,40.0,2,1.0,0
Alameda County,2012,6,16,2.0,,1,,,,2.0,5,3.0,12.0,12.0,0.0,,2,6.0,1
Alameda County,2016,6,44,,2.0,1,70.0,1.0,1.0,2.0,1,1.0,,21.0,220000.0,40.0,2,1.0,0
Alameda County,2012,6,53,,2.0,1,5.0,1.0,1.0,2.0,1,1.0,,21.0,47000.0,37.0,2,1.0,0
Alameda County,2012,6,36,2.0,2.0,1,20.0,1.0,1.0,2.0,1,1.0,,22.0,103000.0,40.0,2,1.0,0
Alameda County,2013,6,34,2.0,2.0,1,10.0,1.0,1.0,2.0,1,1.0,,21.0,100000.0,40.0,2,1.0,0
Alameda County,2014,6,41,2.0,2.0,1,,,,1.0,1,1.0,,15.0,0.0,8.0,2,6.0,0
Alameda County,2013,6,64,,2.0,2,30.0,,10.0,1.0,1,1.0,,13.0,15100.0,30.0,2,1.0,0
Alameda County,2012,6,14,,,1,,,,2.0,5,2.0,11.0,11.0,,,2,,1
Alameda County,2012,6,54,,2.0,1,10.0,1.0,1.0,2.0,1,1.0,,19.0,14500.0,8.0,2,1.0,0
Alameda County,2015,6,80,,2.0,1,,,,2.0,2,1.0,,22.0,600.0,15.0,2,6.0,0
Alameda County,2012,6,54,,2.0,1,20.0,,4.0,2.0,5,1.0,,19.0,72000.0,37.0,2,1.0,0
Alameda County,2015,6,55,,2.0,1,60.0,1.0,1.0,2.0,1,3.0,16.0,21.0,200000.0,60.0,2,1.0,0
Alameda County,2013,6,70,,2.0,2,,,,2.0,3,1.0,,22.0,0.0,,1,6.0,0
Alameda County,2012,6,22,,,1,,,,2.0,5,1.0,,21.0,2500.0,10.0,2,6.0,0
Alameda County,2013,6,94,,2.0,2,,,,1.0,2,1.0,,21.0,0.0,,1,6.0,0
Alameda County,2013,6,55,,2.0,1,60.0,,4.0,2.0,1,1.0,,21.0,120000.0,45.0,2,1.0,0
Alameda County,2014,6,76,,2.0,1,,,,2.0,1,1.0,,21.0,0.0,,2,6.0,0
Alameda County,2016,6,3,,,1,,,,,5,3.0,1.0,1.0,,,2,,1
Alameda County,2015,6,3,,,1,,,,,5,3.0,1.0,1.0,,,2,,1
Alameda County,2016,6,59,,2.0,1,35.0,1.0,1.0,2.0,5,1.0,,22.0,182000.0,40.0,2,1.0,0
Alameda County,2014,6,3,,,1,,,,,5,2.0,1.0,1.0,,,2,,1
Alameda County,2015,6,35,2.0,2.0,1,,,,2.0,1,1.0,,21.0,0.0,,2,6.0,0
Alameda County,2013,6,11,,,1,,,,2.0,5,2.0,7.0,7.0,,,2,,1
Alameda County,2013,6,31,2.0,2.0,1,,,11.0,2.0,1,1.0,,22.0,64000.0,40.0,2,1.0,0
Alameda County,2012,6,65,,2.0,1,,,,2.0,1,1.0,,19.0,0.0,,2,6.0,0
Alameda County,2013,6,47,2.0,2.0,1,,,,1.0,1,1.0,,22.0,0.0,,2,6.0,0
Alameda County,2012,6,3,,,1,,,,,5,3.0,1.0,2.0,,,2,,1
Alameda County,2013,6,48,2.0,2.0,1,,,,1.0,1,1.0,,21.0,0.0,,2,6.0,0
Alameda County,2013,6,7,,,1,,,,1.0,5,2.0,4.0,5.0,,,2,,1
Alameda County,2016,6,37,2.0,2.0,1,,,,1.0,1,1.0,,21.0,0.0,,2,6.0,0
Alameda County,2014,6,23,,,1,,,,2.0,5,1.0,,19.0,2000.0,6.0,2,6.0,0
Alameda County,2014,6,70,,2.0,2,,,,2.0,2,1.0,,16.0,0.0,,1,6.0,0
Alameda County,2012,6,8,,,2,,,,2.0,5,2.0,5.0,6.0,,,2,,1
Alameda County,2012,6,2,,,1,,,,,5,,,,,,2,,1
Alameda County,2012,6,35,2.0,2.0,2,,,,1.0,3,1.0,,15.0,4400.0,40.0,2,3.0,0
Alameda County,2014,6,71,,2.0,1,30.0,1.0,1.0,2.0,1,1.0,,21.0,47200.0,40.0,2,1.0,0
Alameda County,2012,6,27,2.0,,1,30.0,3.0,1.0,1.0,1,1.0,,21.0,104000.0,40.0,2,1.0,0
Alameda County,2012,6,49,,2.0,2,,,,2.0,1,1.0,,22.0,0.0,,2,6.0,0
Alameda County,2015,6,19,2.0,,1,10.0,1.0,1.0,2.0,5,2.0,15.0,19.0,4000.0,30.0,2,1.0,0
Alameda County,2016,6,10,,,1,,,,1.0,5,2.0,7.0,7.0,,,2,,1
Alameda County,2016,6,53,,2.0,1,42.0,1.0,1.0,1.0,1,1.0,,20.0,109000.0,40.0,2,1.0,0
Alameda County,2013,6,39,,2.0,1,90.0,,5.0,1.0,1,1.0,,22.0,175000.0,40.0,2,1.0,0
Alameda County,2013,6,58,,2.0,1,45.0,1.0,1.0,2.0,1,1.0,,17.0,145000.0,60.0,2,1.0,0
Alameda County,2016,6,19,,,2,,,,1.0,5,2.0,15.0,19.0,0.0,,2,6.0,0
Alameda County,2012,6,16,,,1,,,,2.0,5,2.0,13.0,13.0,0.0,,2,6.0,0
Alameda County,2015,6,33,,2.0,1,90.0,,4.0,2.0,1,1.0,,16.0,42000.0,40.0,2,1.0,0
Alameda County,2014,6,59,,2.0,1,8.0,1.0,1.0,2.0,1,2.0,15.0,21.0,60000.0,40.0,1,1.0,0
Alameda County,2016,6,22,2.0,,1,,,,1.0,5,3.0,15.0,21.0,0.0,,2,3.0,0
Alameda County,2014,6,37,2.0,2.0,1,30.0,1.0,1.0,1.0,1,1.0,,21.0,56000.0,40.0,2,1.0,0
Alameda County,2014,6,19,2.0,,1,15.0,1.0,1.0,2.0,5,1.0,,18.0,3200.0,18.0,2,1.0,0
Alameda County,2016,6,26,,,1,60.0,1.0,1.0,1.0,5,1.0,,21.0,96000.0,60.0,2,1.0,0
Alameda County,2012,6,41,,2.0,1,,,,2.0,1,1.0,,20.0,30000.0,40.0,2,3.0,0
Alameda County,2016,6,86,,2.0,2,,,,1.0,2,1.0,,1.0,0.0,,2,6.0,0
Alameda County,2014,6,9,,,1,,,,2.0,5,2.0,5.0,5.0,,,2,,1
Alameda County,2013,6,49,,2.0,1,,,,1.0,1,1.0,,22.0,190000.0,40.0,2,2.0,0
Alameda County,2014,6,35,2.0,2.0,2,,,,2.0,1,1.0,,22.0,0.0,,2,6.0,0
Alameda County,2012,6,18,,,2,,,,2.0,5,1.0,,16.0,1000.0,45.0,2,3.0,0
Alameda County,2014,6,72,,2.0,2,,,,1.0,1,1.0,,21.0,0.0,,2,6.0,0
Alameda County,2012,6,77,,2.0,2,,,,2.0,2,1.0,,16.0,0.0,,1,6.0,0
Alameda County,2014,6,55,,2.0,1,,,,1.0,1,1.0,,19.0,60000.0,40.0,2,2.0,0
Alameda County,2015,6,8,,,2,,,,1.0,5,2.0,5.0,6.0,,,2,,1
Alameda County,2015,6,52,,2.0,1,45.0,1.0,1.0,1.0,1,1.0,,22.0,200000.0,50.0,2,1.0,0
Alameda County,2012,6,41,2.0,2.0,1,30.0,1.0,1.0,1.0,1,1.0,,19.0,34000.0,40.0,2,1.0,0
Alameda County,2013,6,9,,,1,,,,2.0,5,3.0,5.0,5.0,,,2,,1
Alameda County,2014,6,38,2.0,2.0,2,,,,1.0,1,1.0,,18.0,0.0,,2,6.0,0
Alameda County,2012,6,40,2.0,2.0,2,,,,2.0,3,1.0,,16.0,0.0,,2,6.0,0
Alameda County,2016,6,57,,2.0,2,40.0,1.0,1.0,2.0,5,1.0,,21.0,125000.0,52.0,2,1.0,0
Alameda County,2014,6,40,1.0,2.0,1,,,,2.0,1,1.0,,19.0,0.0,,2,6.0,0
Alameda County,2015,6,14,,,1,,,,2.0,5,3.0,11.0,11.0,,,2,,1
Los Angeles County,2012,6,55,,2.0,2,,,,2.0,1,1.0,,19.0,0.0,,2,3.0,0
Los Angeles County,2014,6,42,,2.0,1,60.0,1.0,1.0,2.0,1,1.0,,19.0,100000.0,80.0,2,1.0,0
Los Angeles County,2012,6,46,,2.0,2,20.0,1.0,1.0,1.0,5,1.0,,9.0,41000.0,40.0,2,1.0,0
Los Angeles County,2012,6,51,,2.0,2,,,,1.0,1,2.0,16.0,22.0,0.0,,2,6.0,0
Los Angeles County,2012,6,64,,1.0,2,25.0,1.0,1.0,1.0,1,1.0,,16.0,4800.0,16.0,2,1.0,0
Los Angeles County,2016,6,23,2.0,,2,10.0,1.0,1.0,2.0,5,1.0,,19.0,35000.0,40.0,2,1.0,0
Los Angeles County,2016,6,28,2.0,,2,,,,1.0,5,1.0,,9.0,0.0,,2,6.0,0
Los Angeles County,2015,6,35,2.0,2.0,2,,,,2.0,3,1.0,,16.0,0.0,,2,3.0,0
Los Angeles County,2015,6,2,,,2,,,,,5,,,,,,2,,1
Los Angeles County,2012,6,38,,2.0,2,15.0,1.0,1.0,1.0,3,1.0,,19.0,18000.0,60.0,2,1.0,0
Los Angeles County,2015,6,26,2.0,,1,10.0,1.0,1.0,1.0,5,1.0,,16.0,19000.0,40.0,2,1.0,0
Los Angeles County,2013,6,26,1.0,,2,,,,1.0,5,1.0,,19.0,0.0,,2,6.0,0
Los Angeles County,2016,6,30,2.0,2.0,2,7.0,1.0,1.0,1.0,4,1.0,,15.0,16000.0,30.0,2,1.0,0
Los Angeles County,2014,6,11,,,2,,,,1.0,5,2.0,8.0,8.0,,,2,,1
Los Angeles County,2012,6,35,2.0,2.0,2,,,,2.0,4,1.0,,14.0,0.0,,2,6.0,0
Los Angeles County,2014,6,48,,2.0,1,10.0,1.0,1.0,1.0,1,1.0,,20.0,44000.0,40.0,2,1.0,0
Los Angeles County,2016,6,57,,1.0,1,60.0,1.0,1.0,1.0,3,1.0,,19.0,46000.0,40.0,2,1.0,0
Los Angeles County,2012,6,21,,,2,,,,1.0,5,1.0,,16.0,10000.0,30.0,2,3.0,0
Los Angeles County,2014,6,31,2.0,2.0,1,55.0,2.0,1.0,1.0,1,3.0,15.0,21.0,40000.0,40.0,2,1.0,0
Los Angeles County,2013,6,37,2.0,2.0,2,15.0,1.0,1.0,1.0,1,1.0,,19.0,14000.0,30.0,2,1.0,0
Los Angeles County,2016,6,8,,,2,,,,2.0,5,2.0,5.0,6.0,,,2,,1
Los Angeles County,2012,6,25,,,2,30.0,1.0,1.0,1.0,1,1.0,,15.0,15000.0,40.0,2,1.0,0
Los Angeles County,2012,6,11,,,2,,,,1.0,5,2.0,7.0,7.0,,,2,,0
Los Angeles County,2014,6,12,,,2,,,,2.0,5,2.0,9.0,10.0,,,2,,0
Los Angeles County,2014,6,0,,,1,,,,,5,,,,,,2,,1
Los Angeles County,2015,6,53,,2.0,2,15.0,1.0,1.0,2.0,4,1.0,,17.0,36000.0,90.0,2,1.0,0
Los Angeles County,2012,6,0,,,2,,,,,5,,,,,,2,,1
Los Angeles County,2014,6,58,,2.0,2,10.0,1.0,1.0,1.0,2,1.0,,12.0,0.0,15.0,2,1.0,0
Los Angeles County,2014,6,44,2.0,1.0,2,75.0,,2.0,2.0,1,1.0,,16.0,13000.0,40.0,2,1.0,0
Los Angeles County,2015,6,39,2.0,2.0,1,15.0,1.0,1.0,1.0,1,1.0,,19.0,77000.0,40.0,2,1.0,0
Los Angeles County,2012,6,77,,1.0,1,,,,2.0,2,1.0,,15.0,0.0,,1,6.0,0
Los Angeles County,2015,6,36,2.0,2.0,1,15.0,1.0,1.0,1.0,5,1.0,,16.0,26000.0,35.0,2,1.0,0
Los Angeles County,2014,6,24,,,2,20.0,3.0,1.0,1.0,5,1.0,,21.0,18000.0,20.0,2,1.0,0
Los Angeles County,2013,6,19,2.0,,2,10.0,1.0,1.0,1.0,5,2.0,15.0,19.0,12000.0,40.0,2,1.0,0
Los Angeles County,2013,6,27,,,1,15.0,1.0,1.0,2.0,5,2.0,15.0,19.0,12500.0,30.0,1,1.0,0
Los Angeles County,2016,6,64,,2.0,2,,,,1.0,5,1.0,,1.0,0.0,,2,6.0,0
Los Angeles County,2016,6,42,2.0,2.0,1,30.0,1.0,1.0,2.0,1,1.0,,18.0,7000.0,16.0,2,1.0,0
Los Angeles County,2012,6,54,,2.0,1,,,,1.0,5,1.0,,19.0,0.0,,2,6.0,0
Los Angeles County,2015,6,16,2.0,,2,,,,1.0,5,2.0,12.0,13.0,0.0,,2,6.0,0
Los Angeles County,2016,6,30,,2.0,2,10.0,,10.0,2.0,5,1.0,,16.0,10000.0,40.0,2,1.0,0
Los Angeles County,2012,6,52,,2.0,2,5.0,1.0,1.0,1.0,1,1.0,,13.0,19200.0,50.0,2,1.0,0
San Diego County,2013,6,56,,2.0,1,,,,2.0,1,1.0,,20.0,0.0,,2,6.0,0
San Diego County,2014,6,39,,2.0,2,,,,2.0,5,1.0,,16.0,0.0,,1,6.0,0
San Diego County,2015,6,36,,2.0,1,20.0,3.0,1.0,1.0,1,1.0,,19.0,48000.0,45.0,2,1.0,0
San Diego County,2015,6,1,,,2,,,,,5,,,,,,2,,0
San Diego County,2013,6,70,,2.0,2,,,,1.0,1,1.0,,20.0,0.0,,1,6.0,0
San Diego County,2013,6,48,2.0,2.0,1,10.0,1.0,1.0,2.0,1,3.0,15.0,19.0,50000.0,40.0,2,1.0,0
San Diego County,2016,6,79,,2.0,2,10.0,1.0,1.0,2.0,3,1.0,,19.0,504000.0,30.0,2,1.0,0
San Diego County,2014,6,1,,,2,,,,,5,,,,,,2,,0
San Diego County,2013,6,61,,2.0,1,,,,2.0,1,1.0,,18.0,0.0,,1,6.0,0
San Diego County,2013,6,49,,2.0,2,20.0,1.0,1.0,1.0,1,1.0,,21.0,230000.0,50.0,2,1.0,0
San Diego County,2013,6,94,,2.0,2,,,,2.0,2,1.0,,16.0,0.0,,1,6.0,0
San Diego County,2015,6,27,,,1,30.0,1.0,1.0,1.0,5,1.0,,16.0,21800.0,35.0,2,1.0,0
San Diego County,2016,6,1,,,2,,,,,5,,,,,,2,,1
San Diego County,2013,6,53,,2.0,1,45.0,1.0,1.0,2.0,1,1.0,,21.0,72000.0,45.0,2,1.0,0
San Diego County,2015,6,85,,2.0,2,,,,2.0,1,1.0,,18.0,0.0,,2,6.0,0
San Diego County,2015,6,1,,,1,,,,,5,,,,,,2,,1
San Diego County,2014,6,35,2.0,2.0,1,,,,2.0,1,2.0,15.0,19.0,0.0,,2,3.0,0
San Diego County,2013,6,12,,,1,,,,2.0,5,3.0,9.0,9.0,,,2,,1
San Diego County,2014,6,48,,2.0,2,30.0,1.0,1.0,1.0,1,1.0,,16.0,0.0,40.0,2,1.0,0
San Diego County,2016,6,17,,,1,,,,2.0,5,2.0,14.0,14.0,0.0,,2,6.0,1
Ventura County,2016,6,22,2.0,,1,40.0,1.0,1.0,1.0,5,2.0,15.0,20.0,8500.0,32.0,2,1.0,0
Ventura County,2016,6,70,,2.0,2,,,,2.0,1,1.0,,16.0,0.0,,2,6.0,0
Ventura County,2014,6,16,,,1,,,,2.0,5,2.0,13.0,14.0,0.0,,2,6.0,1
Ventura County,2015,6,52,,2.0,1,25.0,1.0,1.0,2.0,2,1.0,,16.0,51000.0,40.0,2,1.0,0
Ventura County,2012,6,14,,,1,,,,2.0,5,2.0,11.0,11.0,,,2,,1
Ventura County,2014,6,4,,,1,,,,,5,3.0,1.0,2.0,,,2,,0
Ventura County,2012,6,38,2.0,2.0,1,,,,2.0,1,1.0,,20.0,0.0,,2,6.0,0
Ventura County,2012,6,14,,,1,,,,2.0,5,2.0,11.0,11.0,,,2,,1
Ventura County,2012,6,28,,,1,5.0,1.0,1.0,2.0,5,1.0,,19.0,29200.0,37.0,2,1.0,0
Ventura County,2015,6,11,,,1,,,,2.0,5,2.0,7.0,8.0,,,2,,1
Ventura County,2014,6,36,,2.0,1,45.0,4.0,1.0,1.0,1,1.0,,21.0,107000.0,40.0,2,1.0,0
Ventura County,2012,6,27,2.0,,1,30.0,1.0,1.0,1.0,5,2.0,16.0,21.0,50000.0,45.0,2,1.0,0
Ventura County,2015,6,45,,2.0,1,,,11.0,2.0,1,1.0,,13.0,0.0,40.0,2,1.0,0
Ventura County,2012,6,65,,2.0,2,30.0,1.0,1.0,2.0,2,1.0,,21.0,0.0,10.0,2,1.0,0
Ventura County,2012,6,52,,2.0,2,15.0,,12.0,2.0,1,1.0,,16.0,72000.0,50.0,2,1.0,0
Ventura County,2015,6,56,,2.0,1,15.0,1.0,1.0,2.0,5,1.0,,20.0,25200.0,38.0,2,1.0,0
Ventura County,2014,6,58,,2.0,2,,,,2.0,3,1.0,,16.0,14200.0,40.0,2,3.0,0
Ventura County,2014,6,45,,2.0,1,30.0,1.0,1.0,1.0,5,1.0,,20.0,80000.0,60.0,2,1.0,0
Ventura County,2013,6,62,,2.0,1,25.0,1.0,1.0,1.0,1,1.0,,16.0,25000.0,40.0,2,1.0,0
Ventura County,2012,6,36,2.0,2.0,2,40.0,1.0,1.0,1.0,1,1.0,,16.0,0.0,40.0,2,1.0,0
Ventura County,2014,6,68,,2.0,2,,,,2.0,2,1.0,,20.0,0.0,,2,6.0,0
Ventura County,2014,6,16,,,2,,,,2.0,5,2.0,12.0,13.0,0.0,,2,6.0,1
Ventura County,2013,6,19,,,2,,,,2.0,5,1.0,,16.0,10500.0,40.0,2,6.0,0
Ventura County,2012,6,11,,,2,,,,1.0,5,2.0,8.0,8.0,,,1,,1
Ventura County,2014,6,44,2.0,2.0,1,60.0,1.0,1.0,1.0,1,1.0,,22.0,42000.0,40.0,2,1.0,0
Ventura County,2012,6,36,1.0,2.0,1,40.0,1.0,1.0,2.0,1,1.0,,21.0,130000.0,50.0,2,1.0,0
Ventura County,2015,6,39,,2.0,2,60.0,1.0,1.0,2.0,1,1.0,,16.0,40000.0,40.0,2,1.0,0
Ventura County,2016,6,38,2.0,2.0,1,105.0,1.0,1.0,2.0,5,1.0,,19.0,40000.0,40.0,2,1.0,0
Ventura County,2012,6,30,2.0,2.0,1,25.0,1.0,1.0,2.0,1,1.0,,21.0,36000.0,40.0,2,1.0,0
Ventura County,2015,6,94,,2.0,2,,,,1.0,2,1.0,,18.0,0.0,,1,6.0,0
Santa Clara County,2013,6,74,,2.0,2,,,,1.0,1,1.0,,16.0,0.0,,2,6.0,0
Santa Clara County,2016,6,71,,1.0,2,,,,1.0,1,1.0,,16.0,0.0,,2,6.0,0
Santa Clara County,2016,6,49,,2.0,2,5.0,1.0,1.0,1.0,5,1.0,,1.0,16000.0,26.0,1,1.0,0
Santa Clara County,2015,6,25,,,2,,,,2.0,5,1.0,,15.0,20000.0,40.0,2,6.0,0
Santa Clara County,2013,6,17,2.0,,2,,,,1.0,5,2.0,13.0,13.0,0.0,,2,6.0,0
Santa Clara County,2014,6,54,,1.0,2,,,,1.0,1,2.0,15.0,18.0,0.0,,2,6.0,0
Santa Clara County,2013,6,41,,2.0,1,10.0,1.0,1.0,1.0,1,1.0,,22.0,140000.0,44.0,2,1.0,0
Santa Clara County,2014,6,29,2.0,,2,15.0,1.0,1.0,2.0,5,1.0,,21.0,11000.0,25.0,2,1.0,0
Santa Clara County,2012,6,65,,2.0,1,,,11.0,2.0,5,1.0,,21.0,0.0,25.0,2,1.0,0
Santa Clara County,2016,6,9,,,1,,,,2.0,5,2.0,5.0,6.0,,,2,,1
Santa Clara County,2013,6,62,,2.0,1,,,,2.0,1,1.0,,16.0,0.0,,2,6.0,0
Santa Clara County,2012,6,25,,,2,25.0,1.0,1.0,1.0,5,1.0,,19.0,14000.0,20.0,1,1.0,0
Santa Clara County,2015,6,31,,2.0,1,25.0,1.0,1.0,1.0,1,1.0,,21.0,24000.0,40.0,2,1.0,0
Santa Clara County,2016,6,17,,,2,,,,2.0,5,2.0,14.0,15.0,0.0,,2,6.0,1
Santa Clara County,2016,6,55,,2.0,2,,,,1.0,1,1.0,,21.0,0.0,,2,3.0,0
Santa Clara County,2012,6,32,,2.0,1,60.0,1.0,1.0,2.0,5,1.0,,22.0,150000.0,50.0,2,1.0,0
Santa Clara County,2015,6,60,,2.0,1,20.0,1.0,1.0,2.0,3,1.0,,18.0,30000.0,35.0,2,1.0,0
Santa Clara County,2013,6,19,,,2,,,,2.0,5,3.0,15.0,19.0,300.0,6.0,2,6.0,0
Santa Clara County,2015,6,51,,2.0,1,25.0,1.0,1.0,1.0,1,1.0,,1.0,100000.0,60.0,2,1.0,0
Santa Clara County,2012,6,93,,2.0,2,,,,2.0,2,1.0,,16.0,0.0,,1,6.0,0
Santa Clara County,2012,6,52,,2.0,1,10.0,1.0,1.0,1.0,1,1.0,,21.0,403000.0,45.0,2,1.0,0
Santa Clara County,2016,6,42,,2.0,1,12.0,1.0,1.0,1.0,5,1.0,,21.0,52000.0,44.0,2,1.0,0
Santa Clara County,2016,6,15,2.0,,1,,,,1.0,5,2.0,11.0,11.0,0.0,,2,,1
Santa Clara County,2016,6,48,2.0,2.0,1,,,,1.0,1,1.0,,16.0,0.0,,2,6.0,0
Santa Clara County,2013,6,11,,,1,,,,1.0,5,2.0,7.0,8.0,,,2,,1
Santa Clara County,2012,6,32,2.0,2.0,1,30.0,2.0,1.0,2.0,1,1.0,,21.0,90000.0,50.0,2,1.0,0
Santa Clara County,2014,6,78,,2.0,1,,,,2.0,1,1.0,,16.0,0.0,,2,6.0,0
Santa Clara County,2014,6,38,,2.0,1,7.0,2.0,1.0,1.0,1,1.0,,22.0,220000.0,40.0,2,1.0,0
Santa Clara County,2014,6,65,,2.0,2,,,,2.0,5,1.0,,21.0,0.0,,2,6.0,0
Santa Clara County,2013,6,48,,2.0,1,18.0,1.0,1.0,2.0,5,1.0,,21.0,120000.0,40.0,2,1.0,0
Santa Clara County,2014,6,57,,2.0,2,,,,2.0,5,1.0,,21.0,0.0,,1,6.0,0
Santa Clara County,2013,6,2,,,1,,,,,5,,,,,,2,,1
Santa Clara County,2013,6,7,,,1,,,,2.0,5,2.0,4.0,4.0,,,1,,1
Los Angeles County,2013,6,56,,2.0,1,30.0,2.0,1.0,2.0,1,1.0,,22.0,27900.0,27.0,2,1.0,0
Los Angeles County,2015,6,75,,2.0,1,,,,2.0,1,1.0,,21.0,0.0,,2,6.0,0
Los Angeles County,2013,6,33,2.0,2.0,1,90.0,2.0,1.0,2.0,1,1.0,,22.0,80000.0,40.0,2,1.0,0
Los Angeles County,2012,6,49,,2.0,1,60.0,,5.0,1.0,1,1.0,,19.0,70000.0,40.0,2,1.0,0
Los Angeles County,2015,6,18,2.0,,1,,,,2.0,5,2.0,15.0,18.0,0.0,,2,6.0,0
Los Angeles County,2016,6,47,,2.0,1,60.0,1.0,1.0,2.0,1,1.0,,22.0,148000.0,50.0,2,1.0,0
Los Angeles County,2012,6,44,2.0,2.0,2,,,,2.0,3,1.0,,16.0,0.0,,1,6.0,0
Los Angeles County,2016,6,21,,,1,20.0,1.0,1.0,2.0,5,2.0,15.0,19.0,13700.0,30.0,2,1.0,0
Los Angeles County,2013,6,32,2.0,2.0,1,55.0,2.0,1.0,2.0,1,1.0,,22.0,65000.0,40.0,2,1.0,0
Los Angeles County,2014,6,7,,,1,,,,2.0,5,2.0,4.0,4.0,,,2,,1
Los Angeles County,2013,6,9,,,1,,,,1.0,5,2.0,5.0,5.0,,,2,,1
Los Angeles County,2016,6,55,,2.0,1,141.0,1.0,1.0,2.0,5,1.0,,20.0,23000.0,40.0,2,1.0,0
Los Angeles County,2013,6,8,,,2,,,,2.0,5,2.0,5.0,5.0,,,2,,1
Los Angeles County,2012,6,56,,2.0,1,12.0,1.0,1.0,2.0,1,1.0,,21.0,83000.0,40.0,2,1.0,0
Los Angeles County,2012,6,31,,2.0,2,,,11.0,2.0,5,1.0,,21.0,0.0,60.0,2,1.0,0
Los Angeles County,2013,6,50,,2.0,1,60.0,1.0,1.0,2.0,3,1.0,,18.0,40000.0,40.0,1,1.0,0
Los Angeles County,2015,6,24,2.0,,2,15.0,1.0,1.0,1.0,5,2.0,15.0,20.0,20700.0,36.0,2,1.0,0
Los Angeles County,2013,6,12,,,1,,,,2.0,5,2.0,8.0,8.0,,,2,,1
Los Angeles County,2013,6,48,2.0,2.0,1,15.0,1.0,1.0,1.0,1,1.0,,16.0,68000.0,40.0,2,1.0,0
Los Angeles County,2012,6,19,,,1,10.0,,8.0,2.0,5,2.0,15.0,19.0,12600.0,40.0,2,1.0,0
Los Angeles County,2012,6,27,,,1,15.0,,10.0,2.0,5,1.0,,22.0,74000.0,40.0,2,1.0,0
Los Angeles County,2015,6,81,,2.0,2,,,,1.0,2,1.0,,1.0,0.0,,2,6.0,0
Los Angeles County,2015,6,11,,,2,,,,2.0,5,3.0,8.0,8.0,,,2,,1
Los Angeles County,2014,6,58,,2.0,2,45.0,1.0,1.0,1.0,1,1.0,,21.0,110000.0,40.0,2,1.0,0
Los Angeles County,2014,6,56,,2.0,1,,,,1.0,1,1.0,,21.0,0.0,,2,3.0,0
Los Angeles County,2014,6,21,2.0,,1,,,,2.0,5,1.0,,16.0,9400.0,20.0,2,3.0,0
Los Angeles County,2012,6,15,2.0,,2,,,,2.0,5,2.0,12.0,13.0,0.0,,2,,1
Los Angeles County,2015,6,79,,2.0,2,,,,1.0,1,1.0,,15.0,0.0,,2,6.0,0
Los Angeles County,2016,6,40,,2.0,2,30.0,1.0,1.0,1.0,5,1.0,,1.0,30000.0,40.0,2,1.0,0
Los Angeles County,2015,6,12,,,2,,,,2.0,5,2.0,10.0,11.0,,,2,,0
Los Angeles County,2013,6,66,,2.0,2,,,,1.0,1,1.0,,18.0,0.0,,2,6.0,0
Los Angeles County,2013,6,77,,2.0,1,,,,2.0,3,1.0,,20.0,0.0,,1,6.0,0
Los Angeles County,2015,6,7,,,1,,,,2.0,5,2.0,3.0,4.0,,,2,,1
Los Angeles County,2016,6,10,,,1,,,,2.0,5,2.0,7.0,7.0,,,2,,1
Los Angeles County,2013,6,15,2.0,,1,,,,1.0,5,2.0,11.0,12.0,0.0,,2,,1
Los Angeles County,2012,6,41,,2.0,1,45.0,1.0,1.0,2.0,5,1.0,,21.0,48000.0,40.0,2,1.0,0
Los Angeles County,2013,6,45,,2.0,2,20.0,1.0,1.0,2.0,1,1.0,,16.0,75000.0,60.0,2,1.0,0
Los Angeles County,2013,6,69,,2.0,1,5.0,1.0,1.0,2.0,2,1.0,,22.0,12000.0,9.0,2,1.0,0
Los Angeles County,2014,6,69,,1.0,2,,,,2.0,1,1.0,,18.0,0.0,,2,6.0,0
